key,component,file,line,message,severity,type,status
627a48f7-e1e9-4d38-8e08-5b0b676b589a,ditto:thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/persistence/write/streaming/EnforcementFlowTest.java,thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/persistence/write/streaming/EnforcementFlowTest.java,377,Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.,MINOR,CODE_SMELL,OPEN
75593cb4-c832-494d-8cea-bd1699bbd71d,ditto:thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/persistence/write/streaming/EnforcementFlowTest.java,thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/persistence/write/streaming/EnforcementFlowTest.java,388,Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.,MINOR,CODE_SMELL,OPEN
830f9200-8515-4ce3-8acd-2b355e9cf6e2,ditto:thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/persistence/write/streaming/EnforcementFlowTest.java,thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/persistence/write/streaming/EnforcementFlowTest.java,390,Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.,MINOR,CODE_SMELL,OPEN
e9a1774f-f6e6-406a-9018-20781e3ce4a0,ditto:thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/persistence/write/streaming/EnforcementFlowTest.java,thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/persistence/write/streaming/EnforcementFlowTest.java,399,Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.,MINOR,CODE_SMELL,OPEN
8d1bf63a-f4d4-403e-abfc-4b2924c5e2a7,ditto:thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/persistence/write/streaming/EnforcementFlowTest.java,thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/persistence/write/streaming/EnforcementFlowTest.java,402,Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.,MINOR,CODE_SMELL,OPEN
3a6afe63-35a9-4891-b1b8-b790318b7a87,ditto:thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/updater/actors/ThingUpdaterTest.java,thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/updater/actors/ThingUpdaterTest.java,448,Use another way to initialize this instance.,MINOR,BUG,OPEN
9170146c-9d4a-4d59-816b-7f2967c7899b,ditto:internal/models/signalenrichment/src/test/java/org/eclipse/ditto/internal/models/signalenrichment/AbstractCachingSignalEnrichmentFacadeTest.java,internal/models/signalenrichment/src/test/java/org/eclipse/ditto/internal/models/signalenrichment/AbstractCachingSignalEnrichmentFacadeTest.java,158,"Define a constant instead of duplicating this literal ""/attributes/x"" 4 times.",CRITICAL,CODE_SMELL,OPEN
3eaf16c6-9e94-4c7f-b10b-503f4d17e52c,ditto:internal/models/signalenrichment/src/test/java/org/eclipse/ditto/internal/models/signalenrichment/AbstractCachingSignalEnrichmentFacadeTest.java,internal/models/signalenrichment/src/test/java/org/eclipse/ditto/internal/models/signalenrichment/AbstractCachingSignalEnrichmentFacadeTest.java,213,"Define a constant instead of duplicating this literal ""attributes"" 6 times.",CRITICAL,CODE_SMELL,OPEN
00086bc8-4aef-4d23-84b1-9bccba5a7783,ditto:internal/models/signalenrichment/src/test/java/org/eclipse/ditto/internal/models/signalenrichment/SearchIndexingSignalEnrichmentFacadeTest.java,internal/models/signalenrichment/src/test/java/org/eclipse/ditto/internal/models/signalenrichment/SearchIndexingSignalEnrichmentFacadeTest.java,60,"Define a constant instead of duplicating this literal ""org.eclipse.test"" 3 times.",CRITICAL,CODE_SMELL,OPEN
8689423d-400e-440a-80f6-6c2eecc4604a,ditto:thingsearch/service/src/main/java/org/eclipse/ditto/thingsearch/service/updater/actors/ThingUpdater.java,thingsearch/service/src/main/java/org/eclipse/ditto/thingsearch/service/updater/actors/ThingUpdater.java,465,"Remove this useless assignment to local variable ""newMetadata"".",MAJOR,CODE_SMELL,OPEN
b2cecd1f-7d1e-4722-8cf7-ce5bbbded288,ditto:thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/persistence/write/mapping/BsonDiffVisitorIT.java,thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/persistence/write/mapping/BsonDiffVisitorIT.java,106,"Define a constant instead of duplicating this literal ""solar.system:pluto"" 12 times.",CRITICAL,CODE_SMELL,OPEN
4d0df79b-0699-4d20-9d47-a0b8be6f10b3,ditto:thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/persistence/write/streaming/BackgroundSyncStreamTest.java,thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/persistence/write/streaming/BackgroundSyncStreamTest.java,69,"Define a constant instead of duplicating this literal ""x:3-revision-mismatch"" 3 times.",CRITICAL,CODE_SMELL,OPEN
c1b7d6e6-0f9f-40d2-8642-b01f090c289a,ditto:thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/persistence/write/streaming/BackgroundSyncStreamTest.java,thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/persistence/write/streaming/BackgroundSyncStreamTest.java,71,"Define a constant instead of duplicating this literal ""x:4-policy-id-mismatch"" 3 times.",CRITICAL,CODE_SMELL,OPEN
38a6fbd7-334a-4f20-bd32-c381c0b7369f,ditto:thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/persistence/write/streaming/BackgroundSyncStreamTest.java,thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/persistence/write/streaming/BackgroundSyncStreamTest.java,73,"Define a constant instead of duplicating this literal ""x:5-policy-revision-mismatch"" 3 times.",CRITICAL,CODE_SMELL,OPEN
0fd2156c-b7b2-40bd-8cd0-345cc32b5add,ditto:thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/persistence/write/streaming/EnforcementFlowTest.java,thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/persistence/write/streaming/EnforcementFlowTest.java,121,Use another way to initialize this instance.,MINOR,BUG,OPEN
0aa319a3-bcc2-43c0-8e7d-48b8b4ff560d,ditto:thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/persistence/write/streaming/EnforcementFlowTest.java,thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/persistence/write/streaming/EnforcementFlowTest.java,414,Use another way to initialize this instance.,MINOR,BUG,OPEN
5148e235-107b-4597-8fb7-c5a56254c54e,ditto:thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/persistence/write/streaming/EnforcementFlowTest.java,thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/persistence/write/streaming/EnforcementFlowTest.java,479,Use another way to initialize this instance.,MINOR,BUG,OPEN
5afc5330-cca4-4b3c-b09d-a58d2928f61b,ditto:thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/persistence/write/streaming/EnforcementFlowTest.java,thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/persistence/write/streaming/EnforcementFlowTest.java,540,Use another way to initialize this instance.,MINOR,BUG,OPEN
c3850c8a-dab5-47e5-ad58-8e7d5f94d2f7,ditto:thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/persistence/write/streaming/EnforcementFlowTest.java,thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/persistence/write/streaming/EnforcementFlowTest.java,586,Use another way to initialize this instance.,MINOR,BUG,OPEN
f9e3d247-753b-4919-a6ba-39ceaef9049b,ditto:thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/persistence/write/streaming/EnforcementFlowTest.java,thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/persistence/write/streaming/EnforcementFlowTest.java,632,Use another way to initialize this instance.,MINOR,BUG,OPEN
59a0f7a8-ba6d-4c66-ab4c-1344ffc303e2,ditto:thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/persistence/write/streaming/EnforcementFlowTest.java,thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/persistence/write/streaming/EnforcementFlowTest.java,677,Use another way to initialize this instance.,MINOR,BUG,OPEN
e6c7b29b-45a5-4149-b8e7-0fcbf521eaeb,ditto:thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/persistence/write/streaming/EnforcementFlowTest.java,thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/persistence/write/streaming/EnforcementFlowTest.java,741,Use another way to initialize this instance.,MINOR,BUG,OPEN
b9449f2c-54bf-47a2-b233-16bf8c44377e,ditto:thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/persistence/write/streaming/EnforcementFlowTest.java,thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/persistence/write/streaming/EnforcementFlowTest.java,809,Use another way to initialize this instance.,MINOR,BUG,OPEN
ef0ccceb-c286-455a-bda0-4f79fe10fd1b,ditto:thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/updater/actors/ThingUpdaterTest.java,thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/updater/actors/ThingUpdaterTest.java,157,Use another way to initialize this instance.,MINOR,BUG,OPEN
2f3cf51c-395b-43b5-aaf9-20fbedf1abac,ditto:thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/updater/actors/ThingUpdaterTest.java,thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/updater/actors/ThingUpdaterTest.java,181,Use another way to initialize this instance.,MINOR,BUG,OPEN
50bc4d60-0be8-4750-a4f9-58bf2f2c1ef7,ditto:thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/updater/actors/ThingUpdaterTest.java,thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/updater/actors/ThingUpdaterTest.java,252,Use another way to initialize this instance.,MINOR,BUG,OPEN
380b20ff-9653-49a4-adc8-91fc4b5c3702,ditto:thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/updater/actors/ThingUpdaterTest.java,thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/updater/actors/ThingUpdaterTest.java,381,Use another way to initialize this instance.,MINOR,BUG,OPEN
0e2a0958-cf8f-45c1-9d00-69ac54b85efe,ditto:thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/updater/actors/ThingUpdaterTest.java,thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/updater/actors/ThingUpdaterTest.java,417,Use another way to initialize this instance.,MINOR,BUG,OPEN
fdab9fe0-3e58-49d1-a726-5587b57e5255,ditto:thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/updater/actors/ThingUpdaterTest.java,thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/updater/actors/ThingUpdaterTest.java,472,Use another way to initialize this instance.,MINOR,BUG,OPEN
687a45c6-d4db-4932-bd17-4f442bb73ee6,ditto:thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/updater/actors/ThingUpdaterTest.java,thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/updater/actors/ThingUpdaterTest.java,491,Use another way to initialize this instance.,MINOR,BUG,OPEN
8f068f62-fd76-44e7-8372-82d991b10ec5,ditto:thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/updater/actors/ThingUpdaterTest.java,thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/updater/actors/ThingUpdaterTest.java,513,Use another way to initialize this instance.,MINOR,BUG,OPEN
21a8811b-1d66-4408-bd20-7de6035d5c21,ditto:thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/updater/actors/ThingUpdaterTest.java,thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/updater/actors/ThingUpdaterTest.java,616,Use another way to initialize this instance.,MINOR,BUG,OPEN
a4cec468-ab6f-45da-a867-6cd9d49209cc,ditto:internal/utils/health/src/main/java/org/eclipse/ditto/internal/utils/health/SubsystemHealthCheck.java,internal/utils/health/src/main/java/org/eclipse/ditto/internal/utils/health/SubsystemHealthCheck.java,46,"Rename field ""timeout"" to prevent any misunderstanding/clash with field ""TIMEOUT"".",BLOCKER,CODE_SMELL,OPEN
c6b7a099-bf94-4e8d-8521-89b18393c337,ditto:internal/utils/health/src/test/java/org/eclipse/ditto/internal/utils/health/SubsystemHealthCheckTest.java,internal/utils/health/src/test/java/org/eclipse/ditto/internal/utils/health/SubsystemHealthCheckTest.java,58,Use another way to initialize this instance.,MINOR,BUG,OPEN
e815797e-9ae5-4857-9461-3d6937880c1a,ditto:internal/utils/health/src/test/java/org/eclipse/ditto/internal/utils/health/SubsystemHealthCheckTest.java,internal/utils/health/src/test/java/org/eclipse/ditto/internal/utils/health/SubsystemHealthCheckTest.java,58,Move the contents of this initializer to a standard constructor or to field initializers.,MAJOR,CODE_SMELL,OPEN
9f0d799c-dd05-46b5-aa5b-ca96e4c8944d,ditto:internal/utils/health/src/test/java/org/eclipse/ditto/internal/utils/health/SubsystemHealthCheckTest.java,internal/utils/health/src/test/java/org/eclipse/ditto/internal/utils/health/SubsystemHealthCheckTest.java,70,Move the contents of this initializer to a standard constructor or to field initializers.,MAJOR,CODE_SMELL,OPEN
e60b5ea7-8861-4b7d-aa84-3647ab2feb21,ditto:internal/utils/health/src/test/java/org/eclipse/ditto/internal/utils/health/SubsystemHealthCheckTest.java,internal/utils/health/src/test/java/org/eclipse/ditto/internal/utils/health/SubsystemHealthCheckTest.java,70,Use another way to initialize this instance.,MINOR,BUG,OPEN
2973caef-b3fa-4339-be0f-2d4127705ede,ditto:internal/utils/health/src/test/java/org/eclipse/ditto/internal/utils/health/SubsystemHealthCheckTest.java,internal/utils/health/src/test/java/org/eclipse/ditto/internal/utils/health/SubsystemHealthCheckTest.java,82,Use another way to initialize this instance.,MINOR,BUG,OPEN
33a63980-5868-41f4-8284-2eab838f05e1,ditto:internal/utils/health/src/test/java/org/eclipse/ditto/internal/utils/health/SubsystemHealthCheckTest.java,internal/utils/health/src/test/java/org/eclipse/ditto/internal/utils/health/SubsystemHealthCheckTest.java,82,Move the contents of this initializer to a standard constructor or to field initializers.,MAJOR,CODE_SMELL,OPEN
5e0e4aac-35f1-4695-8db4-f034af2f74ec,ditto:internal/utils/health/src/test/java/org/eclipse/ditto/internal/utils/health/SubsystemHealthCheckTest.java,internal/utils/health/src/test/java/org/eclipse/ditto/internal/utils/health/SubsystemHealthCheckTest.java,94,Move the contents of this initializer to a standard constructor or to field initializers.,MAJOR,CODE_SMELL,OPEN
876c0bb1-70e6-429d-98c4-618f5b640c9d,ditto:internal/utils/health/src/test/java/org/eclipse/ditto/internal/utils/health/SubsystemHealthCheckTest.java,internal/utils/health/src/test/java/org/eclipse/ditto/internal/utils/health/SubsystemHealthCheckTest.java,94,Use another way to initialize this instance.,MINOR,BUG,OPEN
b33aac9f-bd08-42c6-a148-c1e8dbcaaf43,ditto:internal/utils/health/src/test/java/org/eclipse/ditto/internal/utils/health/SubsystemHealthCheckTest.java,internal/utils/health/src/test/java/org/eclipse/ditto/internal/utils/health/SubsystemHealthCheckTest.java,110,"Remove this unused private ""TestRootActor"" constructor.",MAJOR,CODE_SMELL,OPEN
54f72ddc-01ee-48a5-b5f6-78b1060ea3b7,ditto:internal/utils/health/src/test/java/org/eclipse/ditto/internal/utils/health/SubsystemHealthCheckTest.java,internal/utils/health/src/test/java/org/eclipse/ditto/internal/utils/health/SubsystemHealthCheckTest.java,133,"Remove this unused private ""TestHealthCheckingActor"" constructor.",MAJOR,CODE_SMELL,OPEN
77adb68b-cd57-43fa-bd49-6f2b8153ca70,ditto:ui/modules/connections/connectionsMonitor.ts,ui/modules/connections/connectionsMonitor.ts,212,Remove this commented out code.,MAJOR,CODE_SMELL,OPEN
0dcbf75d-7b99-4e66-b22e-da20b828bdfb,ditto:ui/modules/utils/basicFilters.ts,ui/modules/utils/basicFilters.ts,58,Replace this alternation with a character class.,MAJOR,CODE_SMELL,OPEN
20974c9e-e13e-4228-9104-69ba63db3b02,ditto:ui/modules/utils/basicFilters.ts,ui/modules/utils/basicFilters.ts,144,Member 'deleteFilterCallback' is never reassigned; mark it as `readonly`.,MAJOR,CODE_SMELL,OPEN
8caa113e-4142-42b3-8f00-78f2d966f5ec,ditto:ui/modules/utils/basicFilters.ts,ui/modules/utils/basicFilters.ts,155,Refactor this code to not use nested template literals.,MAJOR,CODE_SMELL,OPEN
99ca7fd1-6727-4971-8ef2-c6515ea06a0d,ditto:ui/modules/utils/basicFilters.ts,ui/modules/utils/basicFilters.ts,160,This statement will not be executed conditionally; only the first statement will be. The rest will execute unconditionally.,MAJOR,CODE_SMELL,OPEN
72d7d934-2652-4ea6-8581-2bae9eb1ae8c,ditto:ui/modules/utils/tableFilter.html,ui/modules/utils/tableFilter.html,14,A form label must be associated with a control.,MAJOR,CODE_SMELL,OPEN
b2c00d32-e01e-4c0e-bdd8-9e7fcc8218f2,ditto:ui/modules/utils/tableFilter.html,ui/modules/utils/tableFilter.html,26,"The attribute ""aria-checked"" is required by the role ""switch"".",MAJOR,CODE_SMELL,OPEN
865b24f6-b03f-44ee-b8f6-ccaa9890bae6,ditto:ui/modules/utils/tableFilter.ts,ui/modules/utils/tableFilter.ts,53,This assertion is unnecessary since it does not change the type of the expression.,MINOR,CODE_SMELL,OPEN
79c5ee4c-d37c-4efe-b1f3-bb93b9e23de4,ditto:ui/modules/utils/tableFilter.ts,ui/modules/utils/tableFilter.ts,83,This assertion is unnecessary since it does not change the type of the expression.,MINOR,CODE_SMELL,OPEN
7578f19c-d650-41d0-9c93-0a2d604eb1aa,ditto:ui/modules/utils/tableFilter.ts,ui/modules/utils/tableFilter.ts,94,This assertion is unnecessary since it does not change the type of the expression.,MINOR,CODE_SMELL,OPEN
a5d8c79e-96ba-4517-b94b-c5ae9cd7757a,ditto:ui/modules/utils/tableFilter.ts,ui/modules/utils/tableFilter.ts,100,This assertion is unnecessary since it does not change the type of the expression.,MINOR,CODE_SMELL,OPEN
e7eed5e1-6d98-4655-acf7-fe6b11b0824a,ditto:ui/modules/utils/tableFilter.ts,ui/modules/utils/tableFilter.ts,111,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",MAJOR,CODE_SMELL,OPEN
733da9b1-faa8-4799-be73-57569c9735e5,ditto:ui/modules/utils/tableFilter.ts,ui/modules/utils/tableFilter.ts,140,"Remove this useless assignment to variable ""test"".",MAJOR,CODE_SMELL,OPEN
0dffa24c-d792-4ad7-9435-06d0a192c0ae,ditto:json/src/main/java/org/eclipse/ditto/json/ImmutableJsonObject.java,json/src/main/java/org/eclipse/ditto/json/ImmutableJsonObject.java,280,Refactor this method to reduce its Cognitive Complexity from 16 to the 15 allowed.,CRITICAL,CODE_SMELL,OPEN
39018939-e1e1-40e4-adf6-7f004cbf770a,ditto:json/src/test/java/org/eclipse/ditto/json/ImmutableJsonObjectTest.java,json/src/test/java/org/eclipse/ditto/json/ImmutableJsonObjectTest.java,665,"Define a constant instead of duplicating this literal ""someNestedKey"" 7 times.",CRITICAL,CODE_SMELL,OPEN
ac9db319-eafd-4a8a-a84a-94dd6599b671,ditto:json/src/test/java/org/eclipse/ditto/json/ImmutableJsonObjectTest.java,json/src/test/java/org/eclipse/ditto/json/ImmutableJsonObjectTest.java,667,"Define a constant instead of duplicating this literal ""someKey"" 9 times.",CRITICAL,CODE_SMELL,OPEN
71293195-137a-42f3-9179-10c515d6592e,ditto:json/src/test/java/org/eclipse/ditto/json/ImmutableJsonObjectTest.java,json/src/test/java/org/eclipse/ditto/json/ImmutableJsonObjectTest.java,669,"Define a constant instead of duplicating this literal ""someObjectAttribute"" 9 times.",CRITICAL,CODE_SMELL,OPEN
af11fcd0-c8ae-4596-bc82-8c8d61fc6f53,ditto:json/src/test/java/org/eclipse/ditto/json/ImmutableJsonObjectTest.java,json/src/test/java/org/eclipse/ditto/json/ImmutableJsonObjectTest.java,1128,This block of commented-out lines of code should be removed.,MAJOR,CODE_SMELL,OPEN
07672085-a88c-4aab-ab1a-40df53ea5c2b,ditto:rql/query/src/test/java/org/eclipse/ditto/rql/query/things/ThingPredicatePredicateVisitorTest.java,rql/query/src/test/java/org/eclipse/ditto/rql/query/things/ThingPredicatePredicateVisitorTest.java,169,"Define a constant instead of duplicating this literal ""this-is-some-content"" 5 times.",CRITICAL,CODE_SMELL,OPEN
5386f86f-ba20-4be6-8d43-87081913180f,ditto:rql/query/src/test/java/org/eclipse/ditto/rql/query/things/ThingPredicatePredicateVisitorTest.java,rql/query/src/test/java/org/eclipse/ditto/rql/query/things/ThingPredicatePredicateVisitorTest.java,344,"Define a constant instead of duplicating this literal ""hello"" 3 times.",CRITICAL,CODE_SMELL,OPEN
c93b3ebb-9981-436d-a16a-8c4bbf6adfa2,ditto:rql/query/src/test/java/org/eclipse/ditto/rql/query/things/ThingPredicatePredicateVisitorTest.java,rql/query/src/test/java/org/eclipse/ditto/rql/query/things/ThingPredicatePredicateVisitorTest.java,345,"Define a constant instead of duplicating this literal ""world"" 3 times.",CRITICAL,CODE_SMELL,OPEN
2fe7785d-89e9-41c1-ac86-36714c844a1c,ditto:base/model/src/main/java/org/eclipse/ditto/base/model/signals/commands/streaming/SubscribeForPersistedEvents.java,base/model/src/main/java/org/eclipse/ditto/base/model/signals/commands/streaming/SubscribeForPersistedEvents.java,256,"Method has 8 parameters, which is greater than 7 authorized.",MAJOR,CODE_SMELL,OPEN
0f95a882-5abb-4d50-ab42-c6b2cfbdaa4d,ditto:benchmark-tool/test/k6-test.js,benchmark-tool/test/k6-test.js,140,It's not necessary to initialize 'connectionStatusError' to undefined.,MINOR,CODE_SMELL,OPEN
fa67369e-4117-4214-99d4-16f1a2e3821f,ditto:benchmark-tool/test/k6-test.js,benchmark-tool/test/k6-test.js,115,Refactor this function to reduce its Cognitive Complexity from 21 to the 15 allowed.,CRITICAL,CODE_SMELL,OPEN
87d07e4a-67c5-4d76-9fd6-99fb5b646fc8,ditto:benchmark-tool/test/k6-test.js,benchmark-tool/test/k6-test.js,119,It's not necessary to initialize 'connectionStatus' to undefined.,MINOR,CODE_SMELL,OPEN
3cfc2816-b70a-4238-8f7d-43e1715d9ba7,ditto:gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/thingsearch/ThingSearchRouteTest.java,gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/thingsearch/ThingSearchRouteTest.java,46,"Define a constant instead of duplicating this literal ""payload"" 4 times.",CRITICAL,CODE_SMELL,OPEN
8f9e6ffa-202b-46f5-96e5-14fe24a71aca,ditto:gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/thingsearch/ThingSearchRouteTest.java,gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/thingsearch/ThingSearchRouteTest.java,47,"Define a constant instead of duplicating this literal ""headers"" 4 times.",CRITICAL,CODE_SMELL,OPEN
261b9828-bf8e-4411-819e-3c08ac15669e,ditto:gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/thingsearch/ThingSearchRouteTest.java,gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/thingsearch/ThingSearchRouteTest.java,78,"Define a constant instead of duplicating this literal ""filter"" 6 times.",CRITICAL,CODE_SMELL,OPEN
b25bc768-ca4b-4bfb-85a8-664b54514af7,ditto:gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/thingsearch/ThingSearchRouteTest.java,gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/thingsearch/ThingSearchRouteTest.java,80,"Define a constant instead of duplicating this literal ""limit(0,5)"" 3 times.",CRITICAL,CODE_SMELL,OPEN
f91644d9-aff7-4680-942c-a0fdc9b1d2a9,ditto:gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/thingsearch/ThingSearchRouteTest.java,gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/thingsearch/ThingSearchRouteTest.java,81,"Define a constant instead of duplicating this literal ""namespaces"" 4 times.",CRITICAL,CODE_SMELL,OPEN
a8cb73f4-ede7-43fc-9e0d-1c113e527e39,ditto:gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/thingsearch/ThingSearchRouteTest.java,gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/thingsearch/ThingSearchRouteTest.java,89,"Define a constant instead of duplicating this literal ""thing-search.commands:queryThings"" 3 times.",CRITICAL,CODE_SMELL,OPEN
36defd09-bede-4480-b809-455819f94503,ditto:gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/thingsearch/ThingSearchRouteTest.java,gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/thingsearch/ThingSearchRouteTest.java,90,"Define a constant instead of duplicating this literal ""and(and(like(definition,\""*test*\"")))"" 3 times.",CRITICAL,CODE_SMELL,OPEN
01b8391b-c1c8-4087-93e2-a91db1e051b4,ditto:gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/thingsearch/ThingSearchRouteTest.java,gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/thingsearch/ThingSearchRouteTest.java,115,"Define a constant instead of duplicating this literal ""condition"" 3 times.",CRITICAL,CODE_SMELL,OPEN
3d29f5ae-3c85-4f38-81d5-3bbe1e78cc08,ditto:json/src/main/java/org/eclipse/ditto/json/JsonFieldSelectorTrie.java,json/src/main/java/org/eclipse/ditto/json/JsonFieldSelectorTrie.java,99,Refactor this method to reduce its Cognitive Complexity from 16 to the 15 allowed.,CRITICAL,CODE_SMELL,OPEN
c6c364d2-9ee1-4c3e-8b13-f5203b7b80fe,ditto:json/src/test/java/org/eclipse/ditto/json/JsonFieldSelectorTrieTest.java,json/src/test/java/org/eclipse/ditto/json/JsonFieldSelectorTrieTest.java,55,"Define a constant instead of duplicating this literal ""object"" 6 times.",CRITICAL,CODE_SMELL,OPEN
9f555478-4f29-45fe-9f6f-46b1c50dad5c,ditto:ui/modules/things/features.ts,ui/modules/things/features.ts,204,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",MAJOR,CODE_SMELL,OPEN
1e1cf181-2100-4cc7-8387-113a537c5fe6,ditto:ui/modules/policies/policies.html,ui/modules/policies/policies.html,19,"Add ""<th>"" headers to this ""<table>"".",MAJOR,BUG,OPEN
d99485a7-3fd6-4280-ae70-6e5dfd41f6f8,ditto:ui/modules/policies/policies.html,ui/modules/policies/policies.html,62,A form label must be associated with a control.,MAJOR,CODE_SMELL,OPEN
09b88fc1-568c-4f91-b802-315727fae118,ditto:ui/modules/policies/policies.html,ui/modules/policies/policies.html,92,Remove this commented out code.,MAJOR,CODE_SMELL,OPEN
ae571945-dbf3-46c8-9d58-b36cef958561,ditto:ui/modules/policies/policies.html,ui/modules/policies/policies.html,111,A form label must be associated with a control.,MAJOR,CODE_SMELL,OPEN
d1d722ed-603e-463f-85da-d4b8a7325c68,ditto:ui/modules/policies/policies.html,ui/modules/policies/policies.html,129,"Add ""<th>"" headers to this ""<table>"".",MAJOR,BUG,OPEN
9a81a2b7-1953-4a34-b490-42f04b8e52d9,ditto:ui/modules/policies/policies.html,ui/modules/policies/policies.html,137,"Add ""<th>"" headers to this ""<table>"".",MAJOR,BUG,OPEN
96771f99-3abd-4168-9f77-61dde919f3a3,ditto:ui/modules/policies/policies.html,ui/modules/policies/policies.html,150,A form label must be associated with a control.,MAJOR,CODE_SMELL,OPEN
f0b11e22-88b0-4fc5-abe3-dc12dc17ed67,ditto:ui/modules/policies/policies.ts,ui/modules/policies/policies.ts,33,"Exporting mutable 'let' binding, use 'const' instead.",CRITICAL,CODE_SMELL,OPEN
